Inventory_ID,Product_ID,Store_ID,Stock,Reorder_Level,Last_Updated,Warehouse_ID,Stock_Status
INV02205,P0284,S067,1420,265,2024-12-10,W001,Adequate
INV02206,P0453,S082,83,384,2024-01-21,W001,Low Stock
INV02207,P0461,S078,739,408,2024-09-22,W002,Adequate
INV02208,P0081,S031,1322,163,2024-12-08,W012,Adequate
INV02209,P0114,S091,1771,210,2024-07-27,W020,Adequate
INV02210,P0040,S017,1316,352,2024-06-18,W018,Adequate
INV02211,P0301,S055,1757,147,2024-07-12,W012,Adequate
INV02212,P0224,S093,1993,455,2024-12-12,W001,Adequate
INV02213,P0318,S036,222,206,2024-05-02,W011,Adequate
INV02214,P0349,S026,792,211,2024-06-25,W002,Adequate
INV02215,P0115,S053,732,91,2024-01-04,W012,Adequate
INV02216,P0186,S017,1239,229,2024-07-06,W002,Adequate
INV02217,P0323,S086,1254,352,2024-12-11,W017,Adequate
INV02218,P0056,S025,404,379,2024-12-17,W006,Adequate
INV02219,P0040,S002,1192,100,2024-01-29,W016,Adequate
INV02220,P0354,S086,328,301,2024-03-26,W019,Adequate
INV02221,P0040,S005,425,478,2024-02-16,W006,Low Stock
INV02222,P0347,S004,1577,399,2024-03-17,W007,Adequate
INV02223,P0461,S036,769,169,2024-12-08,W019,Adequate
INV02224,P0237,S006,1219,124,2024-07-09,W020,Adequate
INV02225,P0289,S021,1927,211,2024-01-31,W017,Adequate
INV02226,P0262,S077,607,198,2024-11-02,W006,Adequate
INV02227,P0216,S089,1852,172,2024-06-17,W015,Adequate
INV02228,P0147,S026,525,190,2024-02-05,W009,Adequate
INV02229,P0336,S055,624,231,2024-09-01,W002,Adequate
INV02230,P0168,S039,76,458,2024-12-16,W005,Low Stock
INV02231,P0092,S084,1300,427,2024-07-06,W005,Adequate
INV02232,P0353,S033,919,326,2024-01-15,W012,Adequate
INV02233,P0059,S014,945,306,2024-11-29,W010,Adequate
INV02234,P0059,S056,465,491,2024-08-03,W004,Low Stock
INV02235,P0304,S100,1964,374,2024-06-06,W012,Adequate
INV02236,P0169,S081,1471,294,2024-06-03,W015,Adequate
INV02237,P0269,S021,1343,135,2024-08-28,W010,Adequate
INV02238,P0363,S046,1945,120,2024-10-22,W018,Adequate
INV02239,P0045,S016,1183,318,2024-02-14,W005,Adequate
INV02240,P0345,S016,491,229,2024-06-23,W013,Adequate
INV02241,P0181,S084,312,328,2024-12-11,W004,Low Stock
INV02242,P0170,S029,1654,198,2024-02-25,W009,Adequate
INV02243,P0356,S092,1972,55,2024-02-23,W018,Adequate
INV02244,P0191,S008,1184,197,2024-12-06,W003,Adequate
INV02245,P0155,S088,307,381,2024-09-21,W011,Low Stock
INV02246,P0422,S003,1886,217,2024-08-26,W004,Adequate
INV02247,P0188,S089,1169,58,2024-11-16,W009,Adequate
INV02248,P0007,S019,1698,227,2024-04-17,W012,Adequate
INV02249,P0133,S097,1419,333,2024-07-16,W010,Adequate
INV02250,P0235,S066,690,444,2024-08-01,W010,Adequate
INV02251,P0045,S079,88,165,2024-09-02,W009,Low Stock
INV02252,P0314,S086,734,145,2024-02-07,W010,Adequate
INV02253,P0249,S074,777,380,2024-06-21,W009,Adequate
INV02254,P0499,S082,750,393,2024-04-14,W001,Adequate
INV02255,P0031,S022,1331,105,2024-02-09,W016,Adequate
INV02256,P0023,S046,1569,256,2024-05-09,W014,Adequate
INV02257,P0426,S091,370,154,2024-06-29,W013,Adequate
INV02258,P0394,S013,450,84,2024-07-12,W006,Adequate
INV02259,P0160,S033,166,258,2024-11-26,W014,Low Stock
INV02260,P0363,S005,391,330,2024-10-15,W008,Adequate
INV02261,P0437,S090,1660,418,2024-12-06,W018,Adequate
INV02262,P0158,S077,735,404,2024-02-28,W020,Adequate
INV02263,P0039,S027,490,196,2024-12-16,W001,Adequate
INV02264,P0415,S078,924,336,2024-01-26,W012,Adequate
INV02265,P0082,S024,1173,130,2024-04-12,W011,Adequate
INV02266,P0356,S067,1491,99,2024-01-21,W013,Adequate
INV02267,P0258,S063,1989,136,2024-03-20,W004,Adequate
INV02268,P0206,S094,1724,240,2024-11-22,W006,Adequate
INV02269,P0077,S099,1066,352,2024-07-17,W013,Adequate
INV02270,P0477,S048,944,50,2024-11-17,W013,Adequate
INV02271,P0012,S063,28,430,2024-02-06,W006,Low Stock
INV02272,P0295,S078,1897,491,2024-01-14,W004,Adequate
INV02273,P0450,S012,1655,187,2024-08-08,W003,Adequate
INV02274,P0224,S028,1872,185,2024-12-29,W015,Adequate
INV02275,P0013,S044,1054,411,2024-06-14,W011,Adequate
INV02276,P0046,S093,692,430,2024-06-21,W002,Adequate
INV02277,P0155,S043,1697,203,2024-05-29,W017,Adequate
INV02278,P0113,S017,127,211,2024-06-20,W002,Low Stock
INV02279,P0233,S040,766,68,2024-03-21,W001,Adequate
INV02280,P0017,S049,1317,377,2024-12-01,W005,Adequate
INV02281,P0360,S085,440,292,2024-08-12,W020,Adequate
INV02282,P0223,S057,868,178,2024-12-24,W017,Adequate
INV02283,P0354,S087,1411,225,2024-02-04,W001,Adequate
INV02284,P0188,S084,1789,458,2024-12-23,W007,Adequate
INV02285,P0448,S064,1665,329,2024-07-06,W003,Adequate
INV02286,P0344,S075,523,480,2024-08-11,W016,Adequate
INV02287,P0365,S057,1570,133,2024-05-10,W016,Adequate
INV02288,P0163,S098,1733,425,2024-12-16,W012,Adequate
INV02289,P0496,S074,759,271,2024-11-06,W009,Adequate
INV02290,P0326,S074,109,374,2024-01-09,W014,Low Stock
INV02291,P0467,S070,1351,465,2024-03-09,W012,Adequate
INV02292,P0414,S100,1428,194,2024-01-28,W016,Adequate
INV02293,P0455,S088,1268,494,2024-08-21,W017,Adequate
INV02294,P0074,S076,1785,155,2024-01-31,W012,Adequate
INV02295,P0233,S043,1901,374,2024-11-10,W004,Adequate
INV02296,P0224,S023,1852,60,2024-08-19,W017,Adequate
INV02297,P0482,S027,162,215,2024-12-03,W001,Low Stock
INV02298,P0319,S058,559,245,2024-02-23,W017,Adequate
INV02299,P0412,S037,398,280,2024-06-23,W011,Adequate
INV02300,P0060,S006,582,196,2024-10-24,W019,Adequate
INV02301,P0335,S065,398,408,2024-10-05,W018,Low Stock
INV02302,P0222,S006,1516,287,2024-12-30,W020,Adequate
INV02303,P0037,S050,1669,450,2024-03-26,W002,Adequate
INV02304,P0477,S022,238,62,2024-03-05,W009,Adequate
INV02305,P0278,S088,1488,268,2024-03-29,W009,Adequate
INV02306,P0196,S025,1603,306,2024-02-23,W012,Adequate
INV02307,P0404,S079,1813,51,2024-04-27,W013,Adequate
INV02308,P0352,S090,1055,259,2024-12-26,W016,Adequate
INV02309,P0484,S072,1146,414,2024-08-16,W013,Adequate
INV02310,P0242,S051,1557,274,2024-09-23,W014,Adequate
INV02311,P0324,S088,1690,243,2024-11-14,W007,Adequate
INV02312,P0219,S048,109,245,2024-01-22,W002,Low Stock
INV02313,P0192,S070,1294,449,2024-09-03,W012,Adequate
INV02314,P0017,S099,1403,309,2024-11-09,W017,Adequate
INV02315,P0012,S065,299,106,2024-01-20,W005,Adequate
INV02316,P0406,S060,1650,162,2024-07-02,W020,Adequate
INV02317,P0401,S046,1755,262,2024-12-14,W010,Adequate
INV02318,P0394,S036,1001,328,2024-02-19,W018,Adequate
INV02319,P0374,S058,1765,293,2024-03-30,W003,Adequate
INV02320,P0193,S076,763,429,2024-04-13,W013,Adequate
INV02321,P0022,S038,248,166,2024-07-12,W013,Adequate
INV02322,P0474,S011,520,435,2024-03-14,W010,Adequate
INV02323,P0120,S012,33,136,2024-09-25,W002,Low Stock
INV02324,P0210,S042,227,459,2024-01-15,W016,Low Stock
INV02325,P0306,S039,584,430,2024-11-24,W004,Adequate
INV02326,P0270,S071,1422,416,2024-10-09,W019,Adequate
INV02327,P0192,S011,957,312,2024-07-16,W005,Adequate
INV02328,P0175,S036,812,349,2024-12-09,W007,Adequate
INV02329,P0285,S052,723,466,2024-07-13,W009,Adequate
INV02330,P0204,S031,583,162,2024-02-05,W005,Adequate
INV02331,P0164,S033,569,497,2024-07-23,W008,Adequate
INV02332,P0251,S013,219,213,2024-11-03,W002,Adequate
INV02333,P0227,S018,1394,53,2024-05-18,W020,Adequate
INV02334,P0436,S041,786,167,2024-09-20,W020,Adequate
INV02335,P0381,S058,1784,72,2024-02-26,W007,Adequate
INV02336,P0460,S056,527,458,2024-04-19,W004,Adequate
INV02337,P0007,S024,74,282,2024-06-22,W015,Low Stock
INV02338,P0029,S073,1641,139,2024-07-24,W018,Adequate
INV02339,P0395,S031,135,304,2024-08-12,W002,Low Stock
INV02340,P0033,S055,1952,141,2024-03-04,W014,Adequate
INV02341,P0134,S010,73,204,2024-09-08,W010,Low Stock
INV02342,P0367,S060,253,356,2024-09-23,W005,Low Stock
INV02343,P0079,S002,1041,164,2024-12-17,W012,Adequate
INV02344,P0416,S015,1954,256,2024-11-27,W010,Adequate
INV02345,P0435,S003,1021,130,2024-11-15,W018,Adequate
INV02346,P0459,S043,1066,152,2024-12-22,W006,Adequate
INV02347,P0058,S031,49,129,2024-04-02,W012,Low Stock
INV02348,P0471,S070,514,456,2024-07-01,W001,Adequate
INV02349,P0026,S067,743,152,2024-10-26,W007,Adequate
INV02350,P0482,S056,730,289,2024-08-01,W012,Adequate
INV02351,P0430,S063,570,314,2024-05-21,W007,Adequate
INV02352,P0226,S075,1819,82,2024-03-23,W009,Adequate
INV02353,P0285,S015,1837,84,2024-04-08,W020,Adequate
INV02354,P0004,S092,575,298,2024-10-07,W015,Adequate
INV02355,P0465,S010,1605,99,2024-04-11,W012,Adequate
INV02356,P0099,S038,1326,329,2024-11-24,W013,Adequate
INV02357,P0397,S047,1165,291,2024-03-11,W004,Adequate
INV02358,P0489,S057,902,201,2024-12-03,W010,Adequate
INV02359,P0039,S050,201,196,2024-09-22,W003,Adequate
INV02360,P0271,S071,206,88,2024-05-09,W005,Adequate
INV02361,P0375,S015,414,238,2024-02-29,W004,Adequate
INV02362,P0285,S018,220,74,2024-10-27,W019,Adequate
INV02363,P0157,S082,1385,293,2024-04-28,W015,Adequate
INV02364,P0075,S088,757,272,2024-09-19,W007,Adequate
INV02365,P0372,S002,1104,279,2024-11-23,W003,Adequate
INV02366,P0288,S084,762,202,2024-01-21,W016,Adequate
INV02367,P0130,S098,562,460,2024-04-06,W015,Adequate
INV02368,P0175,S043,1308,337,2024-10-29,W018,Adequate
INV02369,P0462,S026,368,444,2024-01-01,W003,Low Stock
INV02370,P0084,S071,1515,157,2024-07-21,W014,Adequate
INV02371,P0022,S038,1934,82,2024-05-07,W001,Adequate
INV02372,P0459,S094,895,452,2024-12-15,W007,Adequate
INV02373,P0027,S042,1369,412,2024-05-11,W002,Adequate
INV02374,P0195,S005,203,160,2024-02-03,W010,Adequate
INV02375,P0337,S011,1048,170,2024-03-27,W016,Adequate
INV02376,P0382,S065,956,65,2024-02-01,W012,Adequate
INV02377,P0236,S034,1576,276,2024-09-15,W018,Adequate
INV02378,P0440,S001,68,60,2024-11-19,W006,Adequate
INV02379,P0092,S083,515,252,2024-11-08,W017,Adequate
INV02380,P0477,S002,1515,251,2024-02-02,W008,Adequate
INV02381,P0021,S085,239,147,2024-10-12,W009,Adequate
INV02382,P0303,S020,360,165,2024-11-21,W019,Adequate
INV02383,P0464,S061,1464,488,2024-02-18,W002,Adequate
INV02384,P0357,S087,1054,330,2024-10-12,W007,Adequate
INV02385,P0443,S021,1922,398,2024-03-22,W011,Adequate
INV02386,P0084,S088,1652,281,2024-05-23,W013,Adequate
INV02387,P0262,S068,706,160,2024-10-06,W010,Adequate
INV02388,P0147,S012,1625,401,2024-04-01,W015,Adequate
INV02389,P0441,S022,689,467,2024-08-11,W007,Adequate
INV02390,P0453,S020,656,61,2024-08-04,W006,Adequate
INV02391,P0387,S082,1979,70,2024-06-04,W012,Adequate
INV02392,P0257,S001,1737,176,2024-10-03,W003,Adequate
INV02393,P0058,S030,1345,334,2024-01-08,W016,Adequate
INV02394,P0380,S097,343,484,2024-02-05,W020,Low Stock
INV02395,P0422,S024,1738,170,2024-05-03,W009,Adequate
INV02396,P0015,S014,535,173,2024-01-09,W010,Adequate
INV02397,P0162,S036,354,456,2024-02-09,W013,Low Stock
INV02398,P0445,S069,1494,82,2024-06-27,W008,Adequate
INV02399,P0163,S075,927,441,2024-05-08,W006,Adequate
INV02400,P0320,S024,982,219,2024-03-08,W003,Adequate
INV02401,P0497,S060,104,126,2024-06-02,W012,Low Stock
INV02402,P0281,S095,1810,346,2024-01-03,W009,Adequate
INV02403,P0280,S055,1345,379,2024-12-29,W009,Adequate
INV02404,P0012,S077,1595,112,2024-09-21,W011,Adequate
INV02405,P0274,S080,1906,319,2024-01-04,W006,Adequate
INV02406,P0271,S024,961,265,2024-09-18,W002,Adequate
INV02407,P0492,S077,526,239,2024-11-24,W007,Adequate
INV02408,P0208,S024,503,124,2024-10-08,W009,Adequate
INV02409,P0027,S054,1108,223,2024-03-25,W019,Adequate
INV02410,P0072,S026,930,116,2024-12-07,W018,Adequate
INV02411,P0060,S066,708,142,2024-02-04,W012,Adequate
INV02412,P0430,S080,234,102,2024-04-23,W011,Adequate
INV02413,P0473,S038,1946,485,2024-02-28,W010,Adequate
INV02414,P0145,S065,1879,143,2024-02-07,W003,Adequate
INV02415,P0093,S075,1286,162,2024-02-02,W012,Adequate
INV02416,P0309,S051,1029,278,2024-07-21,W004,Adequate
INV02417,P0008,S035,493,299,2024-07-20,W010,Adequate
INV02418,P0079,S043,1916,440,2024-04-09,W002,Adequate
INV02419,P0027,S029,1312,258,2024-10-27,W012,Adequate
INV02420,P0174,S037,1593,231,2024-10-30,W011,Adequate
INV02421,P0050,S081,1968,316,2024-04-27,W014,Adequate
INV02422,P0500,S058,1680,330,2024-08-30,W015,Adequate
INV02423,P0199,S054,877,492,2024-01-29,W014,Adequate
INV02424,P0387,S039,1577,499,2024-08-14,W012,Adequate
INV02425,P0349,S042,1373,204,2024-12-05,W002,Adequate
INV02426,P0448,S028,1223,132,2024-07-31,W002,Adequate
INV02427,P0428,S029,1959,235,2024-07-05,W001,Adequate
INV02428,P0181,S043,1709,398,2024-04-22,W020,Adequate
INV02429,P0024,S003,966,188,2024-10-25,W015,Adequate
INV02430,P0316,S010,965,104,2024-06-09,W010,Adequate
INV02431,P0378,S059,963,68,2024-01-19,W020,Adequate
INV02432,P0387,S014,896,397,2024-09-20,W001,Adequate
INV02433,P0404,S076,1358,472,2024-06-07,W001,Adequate
INV02434,P0046,S047,1630,395,2024-01-11,W001,Adequate
INV02435,P0015,S042,216,316,2024-01-08,W011,Low Stock
INV02436,P0153,S094,622,191,2024-06-01,W012,Adequate
INV02437,P0222,S032,352,365,2024-04-22,W015,Low Stock
INV02438,P0206,S032,691,213,2024-05-27,W014,Adequate
INV02439,P0455,S042,674,301,2024-02-07,W001,Adequate
INV02440,P0273,S032,630,281,2024-05-14,W001,Adequate
INV02441,P0382,S026,324,346,2024-08-22,W006,Low Stock
INV02442,P0236,S001,900,435,2024-09-11,W003,Adequate
INV02443,P0340,S056,1251,490,2024-03-14,W014,Adequate
INV02444,P0228,S002,1168,412,2024-11-23,W006,Adequate
INV02445,P0009,S081,1972,109,2024-12-27,W008,Adequate
INV02446,P0166,S030,307,453,2024-10-02,W020,Low Stock
INV02447,P0432,S071,653,71,2024-07-27,W015,Adequate
INV02448,P0444,S052,1657,433,2024-09-23,W017,Adequate
INV02449,P0319,S091,284,175,2024-05-23,W009,Adequate
INV02450,P0214,S009,391,152,2024-02-11,W016,Adequate
INV02451,P0117,S022,1761,437,2024-08-11,W001,Adequate
INV02452,P0386,S034,359,489,2024-12-11,W016,Low Stock
INV02453,P0344,S049,768,270,2024-02-21,W019,Adequate
INV02454,P0072,S001,796,159,2024-11-03,W009,Adequate
INV02455,P0395,S073,931,107,2024-05-16,W017,Adequate
INV02456,P0064,S084,1970,114,2024-07-13,W006,Adequate
INV02457,P0205,S053,164,107,2024-04-04,W014,Adequate
INV02458,P0209,S083,732,207,2024-09-14,W018,Adequate
INV02459,P0072,S100,580,125,2024-01-25,W014,Adequate
INV02460,P0277,S040,820,68,2024-08-19,W007,Adequate
INV02461,P0274,S045,1247,433,2024-11-27,W010,Adequate
INV02462,P0478,S068,123,239,2024-04-03,W016,Low Stock
INV02463,P0320,S009,1971,299,2024-12-15,W007,Adequate
INV02464,P0338,S022,343,409,2024-08-08,W020,Low Stock
INV02465,P0366,S018,1874,412,2024-10-23,W006,Adequate
INV02466,P0495,S076,523,423,2024-07-21,W006,Adequate
INV02467,P0095,S043,1075,128,2024-12-08,W007,Adequate
INV02468,P0166,S039,128,133,2024-03-21,W017,Low Stock
INV02469,P0032,S073,1158,221,2024-07-23,W008,Adequate
INV02470,P0011,S006,656,261,2024-03-17,W002,Adequate
INV02471,P0301,S083,1150,423,2024-02-07,W019,Adequate
INV02472,P0217,S048,737,494,2024-07-13,W007,Adequate
INV02473,P0289,S007,938,198,2024-02-11,W012,Adequate
INV02474,P0102,S080,70,59,2024-06-30,W020,Adequate
INV02475,P0425,S069,272,79,2024-09-01,W003,Adequate
INV02476,P0392,S016,1210,329,2024-07-13,W004,Adequate
INV02477,P0267,S001,1026,481,2024-03-18,W011,Adequate
INV02478,P0214,S037,1308,104,2024-11-15,W012,Adequate
INV02479,P0179,S083,21,409,2024-05-04,W019,Low Stock
INV02480,P0088,S037,165,176,2024-05-20,W019,Low Stock
INV02481,P0041,S081,1333,229,2024-01-27,W011,Adequate
INV02482,P0401,S064,874,281,2024-11-10,W013,Adequate
INV02483,P0076,S090,1500,430,2024-11-16,W001,Adequate
INV02484,P0377,S086,497,471,2024-10-07,W006,Adequate
INV02485,P0046,S062,433,142,2024-10-19,W016,Adequate
INV02486,P0160,S072,757,57,2024-08-29,W002,Adequate
INV02487,P0463,S061,233,462,2024-08-23,W014,Low Stock
INV02488,P0080,S033,836,296,2024-07-21,W018,Adequate
INV02489,P0310,S066,1693,443,2024-11-22,W017,Adequate
INV02490,P0086,S030,662,380,2024-05-21,W020,Adequate
INV02491,P0092,S020,724,245,2024-04-03,W018,Adequate
INV02492,P0148,S060,375,482,2024-05-31,W019,Low Stock
INV02493,P0161,S082,729,491,2024-09-09,W015,Adequate
INV02494,P0202,S074,1269,212,2024-03-07,W002,Adequate
INV02495,P0424,S024,302,483,2024-06-24,W004,Low Stock
INV02496,P0416,S004,404,89,2024-04-12,W001,Adequate
INV02497,P0242,S037,1811,303,2024-03-31,W008,Adequate
INV02498,P0353,S004,1686,445,2024-07-11,W020,Adequate
INV02499,P0002,S077,707,134,2024-06-14,W014,Adequate
INV02500,P0225,S089,916,321,2024-03-30,W011,Adequate
INV02501,P0289,S077,20,127,2024-11-21,W014,Low Stock
INV02502,P0233,S018,256,262,2024-11-10,W016,Low Stock
INV02503,P0461,S088,398,353,2024-09-24,W010,Adequate
INV02504,P0414,S066,1552,304,2024-02-20,W007,Adequate
INV02505,P0417,S048,50,140,2024-06-14,W016,Low Stock
INV02506,P0077,S033,446,434,2024-06-22,W004,Adequate
INV02507,P0116,S058,1293,242,2024-08-14,W012,Adequate
INV02508,P0154,S083,826,302,2024-09-22,W012,Adequate
INV02509,P0406,S073,594,327,2024-01-09,W002,Adequate
INV02510,P0103,S028,817,192,2024-03-27,W006,Adequate
INV02511,P0194,S035,635,293,2024-04-03,W020,Adequate
INV02512,P0166,S010,1825,261,2024-02-21,W015,Adequate
INV02513,P0359,S065,1285,244,2024-06-27,W015,Adequate
INV02514,P0090,S042,1388,319,2024-10-04,W016,Adequate
INV02515,P0174,S085,1072,378,2024-08-26,W003,Adequate
INV02516,P0122,S009,1541,68,2024-03-13,W001,Adequate
INV02517,P0498,S060,1652,89,2024-12-04,W012,Adequate
INV02518,P0143,S015,1141,147,2024-03-12,W015,Adequate
INV02519,P0482,S099,1476,53,2024-03-08,W019,Adequate
INV02520,P0106,S057,774,82,2024-01-05,W006,Adequate
INV02521,P0375,S069,1888,348,2024-12-04,W019,Adequate
INV02522,P0428,S022,972,214,2024-08-25,W017,Adequate
INV02523,P0305,S064,1970,499,2024-04-30,W009,Adequate
INV02524,P0360,S041,1909,76,2024-07-29,W013,Adequate
INV02525,P0459,S087,1664,222,2024-09-18,W015,Adequate
INV02526,P0317,S071,396,386,2024-11-20,W016,Adequate
INV02527,P0451,S056,682,162,2024-02-27,W013,Adequate
INV02528,P0123,S023,1050,483,2024-02-12,W002,Adequate
INV02529,P0390,S025,710,422,2024-07-15,W002,Adequate
INV02530,P0009,S091,1395,429,2024-03-12,W011,Adequate
INV02531,P0262,S006,1922,144,2024-03-31,W016,Adequate
INV02532,P0073,S034,1849,368,2024-02-06,W017,Adequate
INV02533,P0359,S063,1880,282,2024-11-09,W003,Adequate
INV02534,P0223,S009,1120,183,2024-08-24,W001,Adequate
INV02535,P0416,S060,528,173,2024-10-19,W018,Adequate
INV02536,P0041,S049,684,421,2024-06-02,W014,Adequate
INV02537,P0370,S097,1997,400,2024-06-18,W009,Adequate
INV02538,P0204,S051,612,372,2024-09-28,W009,Adequate
INV02539,P0264,S060,185,402,2024-04-19,W012,Low Stock
INV02540,P0328,S070,695,165,2024-05-30,W003,Adequate
INV02541,P0178,S037,1973,492,2024-05-10,W002,Adequate
INV02542,P0348,S031,214,62,2024-09-24,W001,Adequate
INV02543,P0318,S098,1274,454,2024-01-23,W009,Adequate
INV02544,P0084,S041,215,369,2024-05-18,W013,Low Stock
INV02545,P0318,S062,28,214,2024-11-03,W016,Low Stock
INV02546,P0111,S093,101,257,2024-08-26,W019,Low Stock
INV02547,P0251,S058,122,134,2024-07-10,W010,Low Stock
INV02548,P0383,S014,53,297,2024-05-06,W005,Low Stock
INV02549,P0007,S036,1306,481,2024-01-29,W014,Adequate
INV02550,P0459,S036,1637,105,2024-04-30,W015,Adequate
INV02551,P0084,S079,1140,221,2024-07-16,W003,Adequate
INV02552,P0208,S008,615,190,2024-06-22,W009,Adequate
INV02553,P0388,S026,556,181,2024-05-23,W001,Adequate
INV02554,P0390,S036,113,250,2024-06-27,W001,Low Stock
INV02555,P0314,S048,854,417,2024-12-22,W019,Adequate
INV02556,P0022,S085,1566,338,2024-01-11,W006,Adequate
INV02557,P0410,S028,675,470,2024-05-18,W011,Adequate
INV02558,P0383,S068,976,358,2024-09-09,W018,Adequate
INV02559,P0003,S062,700,406,2024-12-10,W014,Adequate
INV02560,P0127,S080,1316,457,2024-11-09,W016,Adequate
INV02561,P0297,S086,1218,394,2024-01-19,W001,Adequate
INV02562,P0188,S076,291,228,2024-06-08,W010,Adequate
INV02563,P0362,S080,1910,474,2024-11-01,W010,Adequate
INV02564,P0014,S051,260,78,2024-05-01,W013,Adequate
INV02565,P0459,S042,1965,492,2024-03-12,W001,Adequate
INV02566,P0466,S029,1230,473,2024-02-24,W003,Adequate
INV02567,P0012,S082,563,356,2024-06-17,W014,Adequate
INV02568,P0087,S010,48,355,2024-04-08,W016,Low Stock
INV02569,P0012,S039,1029,416,2024-03-10,W020,Adequate
INV02570,P0397,S082,378,85,2024-05-28,W006,Adequate
INV02571,P0025,S001,1417,158,2024-04-26,W001,Adequate
INV02572,P0301,S039,1909,365,2024-01-26,W020,Adequate
INV02573,P0243,S021,223,195,2024-09-04,W005,Adequate
INV02574,P0122,S065,1046,325,2024-07-27,W008,Adequate
INV02575,P0147,S015,1007,438,2024-08-14,W012,Adequate
INV02576,P0055,S004,656,195,2024-04-23,W001,Adequate
INV02577,P0238,S060,109,429,2024-07-12,W013,Low Stock
INV02578,P0356,S061,723,217,2024-11-16,W009,Adequate
INV02579,P0173,S020,1835,306,2024-01-10,W020,Adequate
INV02580,P0392,S010,552,324,2024-04-04,W008,Adequate
INV02581,P0221,S087,1422,136,2024-04-30,W013,Adequate
INV02582,P0119,S034,1195,203,2024-05-05,W002,Adequate
INV02583,P0309,S048,1005,334,2024-02-06,W015,Adequate
INV02584,P0183,S033,697,364,2024-03-09,W014,Adequate
INV02585,P0288,S098,725,368,2024-10-23,W019,Adequate
INV02586,P0307,S061,305,147,2024-06-22,W009,Adequate
INV02587,P0300,S010,1587,260,2024-02-14,W019,Adequate
INV02588,P0082,S054,1605,495,2024-05-02,W014,Adequate
INV02589,P0454,S084,1731,97,2024-01-27,W008,Adequate
INV02590,P0402,S065,958,367,2024-07-11,W005,Adequate
INV02591,P0211,S077,953,323,2024-12-05,W007,Adequate
INV02592,P0150,S001,1174,243,2024-05-15,W004,Adequate
INV02593,P0037,S005,1451,301,2024-07-13,W008,Adequate
INV02594,P0352,S080,620,332,2024-02-18,W004,Adequate
INV02595,P0312,S015,1490,311,2024-04-05,W001,Adequate
INV02596,P0361,S028,629,492,2024-04-30,W008,Adequate
INV02597,P0059,S095,876,311,2024-09-05,W007,Adequate
INV02598,P0131,S023,1630,80,2024-08-04,W011,Adequate
INV02599,P0412,S017,1791,154,2024-04-23,W016,Adequate
INV02600,P0202,S098,555,399,2024-01-14,W017,Adequate
INV02601,P0243,S013,1971,361,2024-03-02,W005,Adequate
INV02602,P0035,S014,66,487,2024-02-12,W007,Low Stock
INV02603,P0445,S011,1179,218,2024-08-27,W010,Adequate
INV02604,P0093,S028,834,285,2024-04-05,W013,Adequate
INV02605,P0438,S042,205,323,2024-01-27,W020,Low Stock
INV02606,P0447,S096,785,392,2024-11-19,W015,Adequate
