Sale_ID,Date,Store_ID,Product_ID,Quantity,Sales,Customer_Count,Payment_Method,Year,Month,Day,DayOfWeek,Quarter,Is_Weekend,Season
6968,2023-10-18 07:00:00,S022,P0055,18,4859,49,Cash,2023,10,18,2,4,0,Autumn
6969,2023-10-18 08:00:00,S016,P0282,8,3637,20,UPI,2023,10,18,2,4,0,Autumn
6970,2023-10-18 09:00:00,S028,P0260,1,1274,25,Card,2023,10,18,2,4,0,Autumn
6971,2023-10-18 10:00:00,S035,P0363,17,4646,3,Card,2023,10,18,2,4,0,Autumn
6972,2023-10-18 11:00:00,S060,P0283,9,5385,34,Card,2023,10,18,2,4,0,Autumn
6973,2023-10-18 12:00:00,S045,P0230,10,7456,7,UPI,2023,10,18,2,4,0,Autumn
6974,2023-10-18 13:00:00,S046,P0482,9,2672,26,Cash,2023,10,18,2,4,0,Autumn
6975,2023-10-18 14:00:00,S072,P0126,12,8425,3,Card,2023,10,18,2,4,0,Autumn
6976,2023-10-18 15:00:00,S055,P0442,10,6400,20,Card,2023,10,18,2,4,0,Autumn
6977,2023-10-18 16:00:00,S086,P0259,8,6930,16,UPI,2023,10,18,2,4,0,Autumn
6978,2023-10-18 17:00:00,S085,P0050,4,6054,9,Cash,2023,10,18,2,4,0,Autumn
6979,2023-10-18 18:00:00,S026,P0224,14,5411,9,Card,2023,10,18,2,4,0,Autumn
6980,2023-10-18 19:00:00,S085,P0381,7,2154,32,UPI,2023,10,18,2,4,0,Autumn
6981,2023-10-18 20:00:00,S025,P0282,10,5467,39,Card,2023,10,18,2,4,0,Autumn
6982,2023-10-18 21:00:00,S065,P0146,10,9448,37,Card,2023,10,18,2,4,0,Autumn
6983,2023-10-18 22:00:00,S006,P0391,15,2832,14,Cash,2023,10,18,2,4,0,Autumn
6984,2023-10-18 23:00:00,S023,P0373,15,5792,49,UPI,2023,10,18,2,4,0,Autumn
6985,2023-10-19 00:00:00,S064,P0045,2,6687,3,UPI,2023,10,19,3,4,0,Autumn
6986,2023-10-19 01:00:00,S087,P0397,16,4120,32,UPI,2023,10,19,3,4,0,Autumn
6987,2023-10-19 02:00:00,S043,P0262,10,5552,25,Card,2023,10,19,3,4,0,Autumn
6988,2023-10-19 03:00:00,S023,P0419,15,571,5,UPI,2023,10,19,3,4,0,Autumn
6989,2023-10-19 04:00:00,S096,P0479,19,1738,35,UPI,2023,10,19,3,4,0,Autumn
6990,2023-10-19 05:00:00,S030,P0234,10,8390,24,UPI,2023,10,19,3,4,0,Autumn
6991,2023-10-19 06:00:00,S077,P0053,20,9829,18,UPI,2023,10,19,3,4,0,Autumn
6992,2023-10-19 07:00:00,S018,P0485,15,3526,21,Cash,2023,10,19,3,4,0,Autumn
6993,2023-10-19 08:00:00,S087,P0235,2,7074,21,UPI,2023,10,19,3,4,0,Autumn
6994,2023-10-19 09:00:00,S079,P0196,14,6761,17,UPI,2023,10,19,3,4,0,Autumn
6995,2023-10-19 10:00:00,S097,P0426,15,7189,44,Cash,2023,10,19,3,4,0,Autumn
6996,2023-10-19 11:00:00,S021,P0004,10,2290,10,Card,2023,10,19,3,4,0,Autumn
6997,2023-10-19 12:00:00,S057,P0060,9,2646,3,Card,2023,10,19,3,4,0,Autumn
6998,2023-10-19 13:00:00,S023,P0173,19,7808,3,Cash,2023,10,19,3,4,0,Autumn
6999,2023-10-19 14:00:00,S091,P0072,6,7006,31,Card,2023,10,19,3,4,0,Autumn
7000,2023-10-19 15:00:00,S045,P0486,8,3665,4,Card,2023,10,19,3,4,0,Autumn
7001,2023-10-19 16:00:00,S044,P0075,2,4442,25,Cash,2023,10,19,3,4,0,Autumn
7002,2023-10-19 17:00:00,S082,P0322,1,8206,43,Cash,2023,10,19,3,4,0,Autumn
7003,2023-10-19 18:00:00,S088,P0466,13,8558,19,Cash,2023,10,19,3,4,0,Autumn
7004,2023-10-19 19:00:00,S047,P0466,6,2149,3,Card,2023,10,19,3,4,0,Autumn
7005,2023-10-19 20:00:00,S040,P0022,3,8405,19,Cash,2023,10,19,3,4,0,Autumn
7006,2023-10-19 21:00:00,S051,P0396,2,6677,31,Card,2023,10,19,3,4,0,Autumn
7007,2023-10-19 22:00:00,S042,P0209,10,1597,3,UPI,2023,10,19,3,4,0,Autumn
7008,2023-10-19 23:00:00,S007,P0051,8,7823,37,Cash,2023,10,19,3,4,0,Autumn
7009,2023-10-20 00:00:00,S050,P0145,9,1379,8,Card,2023,10,20,4,4,0,Autumn
7010,2023-10-20 01:00:00,S048,P0420,7,6875,31,Card,2023,10,20,4,4,0,Autumn
7011,2023-10-20 02:00:00,S084,P0349,13,6067,34,UPI,2023,10,20,4,4,0,Autumn
7012,2023-10-20 03:00:00,S091,P0305,7,2299,41,Card,2023,10,20,4,4,0,Autumn
7013,2023-10-20 04:00:00,S006,P0272,19,6669,8,Cash,2023,10,20,4,4,0,Autumn
7014,2023-10-20 05:00:00,S091,P0489,1,9863,27,UPI,2023,10,20,4,4,0,Autumn
7015,2023-10-20 06:00:00,S009,P0459,13,9137,21,Card,2023,10,20,4,4,0,Autumn
7016,2023-10-20 07:00:00,S057,P0044,17,6043,29,Card,2023,10,20,4,4,0,Autumn
7017,2023-10-20 08:00:00,S031,P0107,12,2950,40,Card,2023,10,20,4,4,0,Autumn
7018,2023-10-20 09:00:00,S021,P0493,14,4057,11,UPI,2023,10,20,4,4,0,Autumn
7019,2023-10-20 10:00:00,S090,P0150,16,3207,38,UPI,2023,10,20,4,4,0,Autumn
7020,2023-10-20 11:00:00,S040,P0094,12,1948,12,UPI,2023,10,20,4,4,0,Autumn
7021,2023-10-20 12:00:00,S045,P0264,16,1025,32,Cash,2023,10,20,4,4,0,Autumn
7022,2023-10-20 13:00:00,S077,P0110,2,6177,37,Card,2023,10,20,4,4,0,Autumn
7023,2023-10-20 14:00:00,S049,P0018,20,926,25,Cash,2023,10,20,4,4,0,Autumn
7024,2023-10-20 15:00:00,S087,P0238,19,5949,45,Cash,2023,10,20,4,4,0,Autumn
7025,2023-10-20 16:00:00,S020,P0336,7,1614,19,UPI,2023,10,20,4,4,0,Autumn
7026,2023-10-20 17:00:00,S092,P0239,12,8608,49,UPI,2023,10,20,4,4,0,Autumn
7027,2023-10-20 18:00:00,S017,P0374,14,7786,31,Card,2023,10,20,4,4,0,Autumn
7028,2023-10-20 19:00:00,S028,P0212,18,7917,37,UPI,2023,10,20,4,4,0,Autumn
7029,2023-10-20 20:00:00,S041,P0231,7,9400,1,Cash,2023,10,20,4,4,0,Autumn
7030,2023-10-20 21:00:00,S066,P0328,5,1221,28,Cash,2023,10,20,4,4,0,Autumn
7031,2023-10-20 22:00:00,S025,P0350,1,2623,37,UPI,2023,10,20,4,4,0,Autumn
7032,2023-10-20 23:00:00,S058,P0294,7,8434,32,Card,2023,10,20,4,4,0,Autumn
7033,2023-10-21 00:00:00,S041,P0413,16,8523,18,Card,2023,10,21,5,4,1,Autumn
7034,2023-10-21 01:00:00,S006,P0461,16,2715,13,Cash,2023,10,21,5,4,1,Autumn
7035,2023-10-21 02:00:00,S075,P0081,17,5371,7,UPI,2023,10,21,5,4,1,Autumn
7036,2023-10-21 03:00:00,S038,P0255,4,5645,38,UPI,2023,10,21,5,4,1,Autumn
7037,2023-10-21 04:00:00,S006,P0232,16,9154,15,Card,2023,10,21,5,4,1,Autumn
7038,2023-10-21 05:00:00,S045,P0363,4,1149,31,Card,2023,10,21,5,4,1,Autumn
7039,2023-10-21 06:00:00,S075,P0209,5,8153,36,UPI,2023,10,21,5,4,1,Autumn
7040,2023-10-21 07:00:00,S014,P0457,5,7164,19,Card,2023,10,21,5,4,1,Autumn
7041,2023-10-21 08:00:00,S066,P0386,20,6980,34,Cash,2023,10,21,5,4,1,Autumn
7042,2023-10-21 09:00:00,S040,P0443,11,6997,46,Card,2023,10,21,5,4,1,Autumn
7043,2023-10-21 10:00:00,S003,P0298,14,5321,42,Card,2023,10,21,5,4,1,Autumn
7044,2023-10-21 11:00:00,S099,P0374,17,9084,11,Card,2023,10,21,5,4,1,Autumn
7045,2023-10-21 12:00:00,S097,P0472,9,6905,21,Card,2023,10,21,5,4,1,Autumn
7046,2023-10-21 13:00:00,S024,P0021,17,8039,44,UPI,2023,10,21,5,4,1,Autumn
7047,2023-10-21 14:00:00,S019,P0238,19,4994,9,Cash,2023,10,21,5,4,1,Autumn
7048,2023-10-21 15:00:00,S018,P0386,1,7611,31,Card,2023,10,21,5,4,1,Autumn
7049,2023-10-21 16:00:00,S064,P0261,13,6831,17,Card,2023,10,21,5,4,1,Autumn
7050,2023-10-21 17:00:00,S088,P0273,10,2609,47,UPI,2023,10,21,5,4,1,Autumn
7051,2023-10-21 18:00:00,S035,P0280,10,5712,7,Cash,2023,10,21,5,4,1,Autumn
7052,2023-10-21 19:00:00,S062,P0392,7,2849,42,Card,2023,10,21,5,4,1,Autumn
7053,2023-10-21 20:00:00,S001,P0414,6,7393,24,Cash,2023,10,21,5,4,1,Autumn
7054,2023-10-21 21:00:00,S100,P0434,7,4349,20,Cash,2023,10,21,5,4,1,Autumn
7055,2023-10-21 22:00:00,S025,P0150,5,6986,18,UPI,2023,10,21,5,4,1,Autumn
7056,2023-10-21 23:00:00,S045,P0315,7,5837,24,Cash,2023,10,21,5,4,1,Autumn
7057,2023-10-22 00:00:00,S049,P0152,15,5477,40,UPI,2023,10,22,6,4,1,Autumn
7058,2023-10-22 01:00:00,S098,P0282,10,1647,17,Card,2023,10,22,6,4,1,Autumn
7059,2023-10-22 02:00:00,S089,P0061,20,6009,48,UPI,2023,10,22,6,4,1,Autumn
7060,2023-10-22 03:00:00,S016,P0136,13,4432,50,Cash,2023,10,22,6,4,1,Autumn
7061,2023-10-22 04:00:00,S098,P0012,9,8421,9,Card,2023,10,22,6,4,1,Autumn
7062,2023-10-22 05:00:00,S093,P0014,6,4170,38,Cash,2023,10,22,6,4,1,Autumn
7063,2023-10-22 06:00:00,S019,P0030,20,6727,32,UPI,2023,10,22,6,4,1,Autumn
7064,2023-10-22 07:00:00,S023,P0439,7,4932,5,Cash,2023,10,22,6,4,1,Autumn
7065,2023-10-22 08:00:00,S083,P0355,6,8240,8,UPI,2023,10,22,6,4,1,Autumn
7066,2023-10-22 09:00:00,S025,P0445,16,7436,46,Card,2023,10,22,6,4,1,Autumn
7067,2023-10-22 10:00:00,S016,P0318,2,2757,39,Card,2023,10,22,6,4,1,Autumn
7068,2023-10-22 11:00:00,S054,P0287,15,5938,30,UPI,2023,10,22,6,4,1,Autumn
7069,2023-10-22 12:00:00,S073,P0220,3,9176,43,Card,2023,10,22,6,4,1,Autumn
7070,2023-10-22 13:00:00,S001,P0238,13,7288,22,Card,2023,10,22,6,4,1,Autumn
7071,2023-10-22 14:00:00,S042,P0027,17,9473,28,Card,2023,10,22,6,4,1,Autumn
7072,2023-10-22 15:00:00,S019,P0484,19,9076,3,Card,2023,10,22,6,4,1,Autumn
7073,2023-10-22 16:00:00,S097,P0257,11,8579,47,Cash,2023,10,22,6,4,1,Autumn
7074,2023-10-22 17:00:00,S034,P0297,2,7033,19,UPI,2023,10,22,6,4,1,Autumn
7075,2023-10-22 18:00:00,S080,P0142,10,2675,12,Card,2023,10,22,6,4,1,Autumn
7076,2023-10-22 19:00:00,S055,P0250,12,939,36,Cash,2023,10,22,6,4,1,Autumn
7077,2023-10-22 20:00:00,S018,P0074,13,7307,8,Card,2023,10,22,6,4,1,Autumn
7078,2023-10-22 21:00:00,S034,P0434,6,8515,3,UPI,2023,10,22,6,4,1,Autumn
7079,2023-10-22 22:00:00,S089,P0298,4,4875,5,UPI,2023,10,22,6,4,1,Autumn
7080,2023-10-22 23:00:00,S045,P0199,12,5681,22,UPI,2023,10,22,6,4,1,Autumn
7081,2023-10-23 00:00:00,S006,P0296,15,661,48,Cash,2023,10,23,0,4,0,Autumn
7082,2023-10-23 01:00:00,S021,P0014,19,9677,11,Card,2023,10,23,0,4,0,Autumn
7083,2023-10-23 02:00:00,S070,P0100,8,9036,14,Card,2023,10,23,0,4,0,Autumn
7084,2023-10-23 03:00:00,S096,P0091,5,8694,42,Card,2023,10,23,0,4,0,Autumn
7085,2023-10-23 04:00:00,S048,P0395,4,6190,15,Card,2023,10,23,0,4,0,Autumn
7086,2023-10-23 05:00:00,S039,P0191,13,9207,36,UPI,2023,10,23,0,4,0,Autumn
7087,2023-10-23 06:00:00,S031,P0362,6,1339,18,Cash,2023,10,23,0,4,0,Autumn
7088,2023-10-23 07:00:00,S010,P0305,20,5491,22,Cash,2023,10,23,0,4,0,Autumn
7089,2023-10-23 08:00:00,S030,P0421,16,7048,50,UPI,2023,10,23,0,4,0,Autumn
7090,2023-10-23 09:00:00,S018,P0106,10,8134,41,Card,2023,10,23,0,4,0,Autumn
7091,2023-10-23 10:00:00,S060,P0394,5,6445,1,Card,2023,10,23,0,4,0,Autumn
7092,2023-10-23 11:00:00,S088,P0438,15,3757,41,UPI,2023,10,23,0,4,0,Autumn
7093,2023-10-23 12:00:00,S073,P0007,11,1364,26,UPI,2023,10,23,0,4,0,Autumn
7094,2023-10-23 13:00:00,S095,P0081,20,7614,44,UPI,2023,10,23,0,4,0,Autumn
7095,2023-10-23 14:00:00,S015,P0253,9,3974,26,UPI,2023,10,23,0,4,0,Autumn
7096,2023-10-23 15:00:00,S004,P0500,18,1565,3,UPI,2023,10,23,0,4,0,Autumn
7097,2023-10-23 16:00:00,S063,P0140,1,5414,49,Cash,2023,10,23,0,4,0,Autumn
7098,2023-10-23 17:00:00,S040,P0485,9,9774,18,Card,2023,10,23,0,4,0,Autumn
7099,2023-10-23 18:00:00,S009,P0357,9,2652,34,UPI,2023,10,23,0,4,0,Autumn
7100,2023-10-23 19:00:00,S009,P0311,15,5337,29,UPI,2023,10,23,0,4,0,Autumn
7101,2023-10-23 20:00:00,S026,P0420,4,8616,12,Card,2023,10,23,0,4,0,Autumn
7102,2023-10-23 21:00:00,S004,P0007,4,7458,23,UPI,2023,10,23,0,4,0,Autumn
7103,2023-10-23 22:00:00,S081,P0152,1,4571,16,Cash,2023,10,23,0,4,0,Autumn
7104,2023-10-23 23:00:00,S016,P0290,1,3486,19,UPI,2023,10,23,0,4,0,Autumn
7105,2023-10-24 00:00:00,S015,P0126,1,2895,13,Card,2023,10,24,1,4,0,Autumn
7106,2023-10-24 01:00:00,S099,P0449,6,3657,13,Cash,2023,10,24,1,4,0,Autumn
7107,2023-10-24 02:00:00,S052,P0285,11,4458,49,Card,2023,10,24,1,4,0,Autumn
7108,2023-10-24 03:00:00,S069,P0282,16,7445,11,Card,2023,10,24,1,4,0,Autumn
7109,2023-10-24 04:00:00,S005,P0074,5,5619,3,UPI,2023,10,24,1,4,0,Autumn
7110,2023-10-24 05:00:00,S020,P0449,10,5779,42,Card,2023,10,24,1,4,0,Autumn
7111,2023-10-24 06:00:00,S079,P0045,16,9907,16,UPI,2023,10,24,1,4,0,Autumn
7112,2023-10-24 07:00:00,S018,P0017,11,3318,32,Cash,2023,10,24,1,4,0,Autumn
7113,2023-10-24 08:00:00,S002,P0233,18,5309,31,Card,2023,10,24,1,4,0,Autumn
7114,2023-10-24 09:00:00,S093,P0164,14,1737,17,UPI,2023,10,24,1,4,0,Autumn
7115,2023-10-24 10:00:00,S013,P0457,13,4023,29,UPI,2023,10,24,1,4,0,Autumn
7116,2023-10-24 11:00:00,S004,P0487,1,2931,30,UPI,2023,10,24,1,4,0,Autumn
7117,2023-10-24 12:00:00,S042,P0063,3,8929,36,Card,2023,10,24,1,4,0,Autumn
7118,2023-10-24 13:00:00,S074,P0407,15,2800,23,Cash,2023,10,24,1,4,0,Autumn
7119,2023-10-24 14:00:00,S061,P0093,12,3985,31,Card,2023,10,24,1,4,0,Autumn
7120,2023-10-24 15:00:00,S095,P0322,5,1054,20,Cash,2023,10,24,1,4,0,Autumn
7121,2023-10-24 16:00:00,S008,P0466,16,4148,20,Cash,2023,10,24,1,4,0,Autumn
7122,2023-10-24 17:00:00,S067,P0092,14,2630,1,Card,2023,10,24,1,4,0,Autumn
7123,2023-10-24 18:00:00,S063,P0373,10,1447,16,Cash,2023,10,24,1,4,0,Autumn
7124,2023-10-24 19:00:00,S009,P0495,5,7658,25,UPI,2023,10,24,1,4,0,Autumn
7125,2023-10-24 20:00:00,S094,P0042,7,3621,32,Card,2023,10,24,1,4,0,Autumn
7126,2023-10-24 21:00:00,S011,P0241,16,2716,37,UPI,2023,10,24,1,4,0,Autumn
7127,2023-10-24 22:00:00,S099,P0327,15,6510,47,Cash,2023,10,24,1,4,0,Autumn
7128,2023-10-24 23:00:00,S042,P0255,6,8723,34,Card,2023,10,24,1,4,0,Autumn
7129,2023-10-25 00:00:00,S013,P0331,7,1076,9,UPI,2023,10,25,2,4,0,Autumn
7130,2023-10-25 01:00:00,S036,P0071,18,1589,32,UPI,2023,10,25,2,4,0,Autumn
7131,2023-10-25 02:00:00,S013,P0299,19,7780,14,UPI,2023,10,25,2,4,0,Autumn
7132,2023-10-25 03:00:00,S012,P0216,19,5778,42,Cash,2023,10,25,2,4,0,Autumn
7133,2023-10-25 04:00:00,S037,P0311,17,5253,4,UPI,2023,10,25,2,4,0,Autumn
7134,2023-10-25 05:00:00,S074,P0056,14,862,20,Cash,2023,10,25,2,4,0,Autumn
7135,2023-10-25 06:00:00,S073,P0079,9,5371,18,Card,2023,10,25,2,4,0,Autumn
7136,2023-10-25 07:00:00,S052,P0415,16,4271,47,UPI,2023,10,25,2,4,0,Autumn
7137,2023-10-25 08:00:00,S071,P0499,10,5162,35,Cash,2023,10,25,2,4,0,Autumn
7138,2023-10-25 09:00:00,S002,P0339,9,2388,21,Cash,2023,10,25,2,4,0,Autumn
7139,2023-10-25 10:00:00,S056,P0440,12,6366,45,Cash,2023,10,25,2,4,0,Autumn
7140,2023-10-25 11:00:00,S060,P0121,9,7235,46,Card,2023,10,25,2,4,0,Autumn
7141,2023-10-25 12:00:00,S023,P0202,16,7394,50,Cash,2023,10,25,2,4,0,Autumn
7142,2023-10-25 13:00:00,S040,P0432,16,7394,35,Card,2023,10,25,2,4,0,Autumn
7143,2023-10-25 14:00:00,S064,P0436,2,9099,22,Cash,2023,10,25,2,4,0,Autumn
7144,2023-10-25 15:00:00,S085,P0328,7,9720,50,Cash,2023,10,25,2,4,0,Autumn
7145,2023-10-25 16:00:00,S023,P0257,20,1740,32,Cash,2023,10,25,2,4,0,Autumn
7146,2023-10-25 17:00:00,S029,P0130,7,4838,4,UPI,2023,10,25,2,4,0,Autumn
7147,2023-10-25 18:00:00,S078,P0349,7,1599,43,UPI,2023,10,25,2,4,0,Autumn
7148,2023-10-25 19:00:00,S090,P0042,19,6807,37,Card,2023,10,25,2,4,0,Autumn
7149,2023-10-25 20:00:00,S051,P0074,3,1460,26,Card,2023,10,25,2,4,0,Autumn
7150,2023-10-25 21:00:00,S069,P0234,10,918,16,UPI,2023,10,25,2,4,0,Autumn
7151,2023-10-25 22:00:00,S095,P0009,6,9959,35,Cash,2023,10,25,2,4,0,Autumn
7152,2023-10-25 23:00:00,S089,P0370,2,2118,16,Card,2023,10,25,2,4,0,Autumn
7153,2023-10-26 00:00:00,S031,P0031,20,4107,42,UPI,2023,10,26,3,4,0,Autumn
7154,2023-10-26 01:00:00,S050,P0096,18,4464,17,UPI,2023,10,26,3,4,0,Autumn
7155,2023-10-26 02:00:00,S020,P0258,9,9127,40,Card,2023,10,26,3,4,0,Autumn
7156,2023-10-26 03:00:00,S055,P0280,15,9397,9,UPI,2023,10,26,3,4,0,Autumn
7157,2023-10-26 04:00:00,S081,P0229,14,9345,15,Cash,2023,10,26,3,4,0,Autumn
7158,2023-10-26 05:00:00,S002,P0245,9,8731,28,Cash,2023,10,26,3,4,0,Autumn
7159,2023-10-26 06:00:00,S025,P0427,2,6370,22,Card,2023,10,26,3,4,0,Autumn
7160,2023-10-26 07:00:00,S013,P0198,10,2287,30,Cash,2023,10,26,3,4,0,Autumn
7161,2023-10-26 08:00:00,S092,P0456,4,2141,10,UPI,2023,10,26,3,4,0,Autumn
7162,2023-10-26 09:00:00,S070,P0232,1,8031,44,Cash,2023,10,26,3,4,0,Autumn
7163,2023-10-26 10:00:00,S067,P0473,11,8678,20,Cash,2023,10,26,3,4,0,Autumn
7164,2023-10-26 11:00:00,S058,P0490,16,6881,2,Card,2023,10,26,3,4,0,Autumn
7165,2023-10-26 12:00:00,S099,P0299,11,3438,6,UPI,2023,10,26,3,4,0,Autumn
7166,2023-10-26 13:00:00,S082,P0051,13,3188,36,UPI,2023,10,26,3,4,0,Autumn
7167,2023-10-26 14:00:00,S075,P0217,14,6666,41,Card,2023,10,26,3,4,0,Autumn
7168,2023-10-26 15:00:00,S084,P0174,1,6496,3,Card,2023,10,26,3,4,0,Autumn
7169,2023-10-26 16:00:00,S064,P0075,9,9890,39,Card,2023,10,26,3,4,0,Autumn
7170,2023-10-26 17:00:00,S069,P0099,18,2063,36,Card,2023,10,26,3,4,0,Autumn
7171,2023-10-26 18:00:00,S083,P0001,11,979,30,UPI,2023,10,26,3,4,0,Autumn
7172,2023-10-26 19:00:00,S086,P0124,3,3181,29,UPI,2023,10,26,3,4,0,Autumn
7173,2023-10-26 20:00:00,S059,P0117,4,2390,43,UPI,2023,10,26,3,4,0,Autumn
7174,2023-10-26 21:00:00,S060,P0343,11,5647,35,Cash,2023,10,26,3,4,0,Autumn
7175,2023-10-26 22:00:00,S083,P0195,7,3000,39,Card,2023,10,26,3,4,0,Autumn
7176,2023-10-26 23:00:00,S062,P0233,9,4066,8,Card,2023,10,26,3,4,0,Autumn
7177,2023-10-27 00:00:00,S016,P0129,5,2727,34,Cash,2023,10,27,4,4,0,Autumn
7178,2023-10-27 01:00:00,S088,P0374,2,6563,5,Card,2023,10,27,4,4,0,Autumn
7179,2023-10-27 02:00:00,S068,P0063,12,3076,34,Cash,2023,10,27,4,4,0,Autumn
7180,2023-10-27 03:00:00,S015,P0236,4,3704,9,UPI,2023,10,27,4,4,0,Autumn
7181,2023-10-27 04:00:00,S089,P0332,13,6828,17,Card,2023,10,27,4,4,0,Autumn
7182,2023-10-27 05:00:00,S055,P0230,2,9683,1,UPI,2023,10,27,4,4,0,Autumn
7183,2023-10-27 06:00:00,S035,P0190,15,4556,37,UPI,2023,10,27,4,4,0,Autumn
7184,2023-10-27 07:00:00,S055,P0189,1,9253,37,Card,2023,10,27,4,4,0,Autumn
7185,2023-10-27 08:00:00,S014,P0168,18,9844,28,Card,2023,10,27,4,4,0,Autumn
7186,2023-10-27 09:00:00,S049,P0095,2,6517,48,Card,2023,10,27,4,4,0,Autumn
7187,2023-10-27 10:00:00,S083,P0157,4,8581,27,UPI,2023,10,27,4,4,0,Autumn
7188,2023-10-27 11:00:00,S100,P0291,19,8704,25,Card,2023,10,27,4,4,0,Autumn
7189,2023-10-27 12:00:00,S007,P0348,20,2953,23,Card,2023,10,27,4,4,0,Autumn
7190,2023-10-27 13:00:00,S030,P0341,10,1146,6,Card,2023,10,27,4,4,0,Autumn
7191,2023-10-27 14:00:00,S083,P0395,13,2195,24,Cash,2023,10,27,4,4,0,Autumn
7192,2023-10-27 15:00:00,S049,P0474,19,1205,11,UPI,2023,10,27,4,4,0,Autumn
7193,2023-10-27 16:00:00,S089,P0139,8,8618,35,Card,2023,10,27,4,4,0,Autumn
7194,2023-10-27 17:00:00,S016,P0191,10,4834,17,Card,2023,10,27,4,4,0,Autumn
7195,2023-10-27 18:00:00,S051,P0453,8,6436,14,UPI,2023,10,27,4,4,0,Autumn
7196,2023-10-27 19:00:00,S072,P0056,19,7927,22,Card,2023,10,27,4,4,0,Autumn
7197,2023-10-27 20:00:00,S082,P0007,9,1937,26,Card,2023,10,27,4,4,0,Autumn
7198,2023-10-27 21:00:00,S092,P0051,9,5471,36,Card,2023,10,27,4,4,0,Autumn
7199,2023-10-27 22:00:00,S080,P0479,13,4649,28,Card,2023,10,27,4,4,0,Autumn
7200,2023-10-27 23:00:00,S083,P0039,1,6929,34,Card,2023,10,27,4,4,0,Autumn
7201,2023-10-28 00:00:00,S042,P0298,12,8419,48,Cash,2023,10,28,5,4,1,Autumn
7202,2023-10-28 01:00:00,S017,P0072,10,8992,50,Card,2023,10,28,5,4,1,Autumn
7203,2023-10-28 02:00:00,S063,P0256,19,8196,41,Cash,2023,10,28,5,4,1,Autumn
7204,2023-10-28 03:00:00,S045,P0309,8,5075,41,Card,2023,10,28,5,4,1,Autumn
7205,2023-10-28 04:00:00,S077,P0091,11,7055,34,Card,2023,10,28,5,4,1,Autumn
7206,2023-10-28 05:00:00,S007,P0149,11,3916,46,UPI,2023,10,28,5,4,1,Autumn
7207,2023-10-28 06:00:00,S027,P0030,16,2450,10,UPI,2023,10,28,5,4,1,Autumn
7208,2023-10-28 07:00:00,S010,P0462,11,8354,13,Cash,2023,10,28,5,4,1,Autumn
7209,2023-10-28 08:00:00,S034,P0123,1,1742,35,Card,2023,10,28,5,4,1,Autumn
7210,2023-10-28 09:00:00,S036,P0385,6,6391,21,UPI,2023,10,28,5,4,1,Autumn
7211,2023-10-28 10:00:00,S025,P0237,13,827,21,UPI,2023,10,28,5,4,1,Autumn
7212,2023-10-28 11:00:00,S006,P0280,11,5036,48,Cash,2023,10,28,5,4,1,Autumn
7213,2023-10-28 12:00:00,S024,P0125,3,2309,45,UPI,2023,10,28,5,4,1,Autumn
7214,2023-10-28 13:00:00,S018,P0134,1,9578,3,Cash,2023,10,28,5,4,1,Autumn
7215,2023-10-28 14:00:00,S087,P0006,14,7062,37,UPI,2023,10,28,5,4,1,Autumn
7216,2023-10-28 15:00:00,S006,P0383,11,2110,7,Cash,2023,10,28,5,4,1,Autumn
7217,2023-10-28 16:00:00,S029,P0373,14,9624,10,Card,2023,10,28,5,4,1,Autumn
7218,2023-10-28 17:00:00,S025,P0197,10,2864,26,Cash,2023,10,28,5,4,1,Autumn
7219,2023-10-28 18:00:00,S055,P0190,2,8763,26,Cash,2023,10,28,5,4,1,Autumn
7220,2023-10-28 19:00:00,S081,P0291,5,542,38,Card,2023,10,28,5,4,1,Autumn
7221,2023-10-28 20:00:00,S046,P0384,15,2868,9,UPI,2023,10,28,5,4,1,Autumn
7222,2023-10-28 21:00:00,S024,P0236,18,6421,24,Cash,2023,10,28,5,4,1,Autumn
7223,2023-10-28 22:00:00,S075,P0079,16,7567,43,UPI,2023,10,28,5,4,1,Autumn
7224,2023-10-28 23:00:00,S026,P0035,20,7476,6,Cash,2023,10,28,5,4,1,Autumn
7225,2023-10-29 00:00:00,S098,P0304,3,661,15,Card,2023,10,29,6,4,1,Autumn
7226,2023-10-29 01:00:00,S028,P0370,9,5039,42,Cash,2023,10,29,6,4,1,Autumn
7227,2023-10-29 02:00:00,S003,P0361,18,6155,6,UPI,2023,10,29,6,4,1,Autumn
7228,2023-10-29 03:00:00,S075,P0072,19,2143,28,Cash,2023,10,29,6,4,1,Autumn
7229,2023-10-29 04:00:00,S038,P0043,5,6796,41,Card,2023,10,29,6,4,1,Autumn
7230,2023-10-29 05:00:00,S061,P0291,4,8088,8,UPI,2023,10,29,6,4,1,Autumn
7231,2023-10-29 06:00:00,S078,P0133,8,2503,1,Cash,2023,10,29,6,4,1,Autumn
7232,2023-10-29 07:00:00,S051,P0287,7,5394,19,Cash,2023,10,29,6,4,1,Autumn
7233,2023-10-29 08:00:00,S090,P0106,11,8630,10,Card,2023,10,29,6,4,1,Autumn
7234,2023-10-29 09:00:00,S048,P0159,12,5024,37,Card,2023,10,29,6,4,1,Autumn
7235,2023-10-29 10:00:00,S021,P0357,12,9365,7,UPI,2023,10,29,6,4,1,Autumn
7236,2023-10-29 11:00:00,S054,P0008,16,3046,32,Card,2023,10,29,6,4,1,Autumn
